id,datum,pocet_hosp,stav_bez_priznaku,stav_lehky,stav_stredni,stav_tezky,jip,kyslik,hfno,upv,ecmo,tezky_upv_ecmo
19273c8a-f18c-49d8-8ed6-741479adea82,2020-03-01,,,,,,,,,,,
212b6b0a-36f3-409d-a902-967fbf8f36cc,2020-03-02,,,,,,,,,,,
8d5d93e0-4a08-4a77-8464-3ec75755b120,2020-03-03,,,,,,,,,,,
7c3ad6e3-dd58-4cbc-ad2d-fe29d35819e2,2020-03-04,,,,,,,,,,,
226150da-bc58-49a5-878e-65eed7f5ceb2,2020-03-05,,,,,,,,,,,
2280864e-9783-4bc6-bc8e-e212da5796eb,2020-03-06,,,,,,,,,,,
c5c3c907-1cdb-41a0-a19a-359d17c2b8b3,2020-03-07,,,,,,,,,,,
274a84d6-8daf-466f-9d57-d73e08943bc5,2020-03-08,,,,,,,,,,,
08acea2a-074a-42f6-8766-3f11e2ea88e1,2020-03-09,,,,,,,,,,,
c5058de1-24eb-43f2-b54f-41f839d2a364,2020-03-10,,,,,,,,,,,
1fb10b4a-0048-41c0-8da0-1fa1e6c4c16e,2020-03-11,2.0,0.0,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,
1a7417af-583c-44d8-8b1e-b3f7448caf5f,2020-03-12,3.0,0.0,2.0,1.0,0.0,,0.0,0.0,0.0,0.0,
bd5b6363-d65b-4b7f-aefd-b99130fc9f82,2020-03-13,4.0,0.0,3.0,1.0,0.0,,0.0,0.0,0.0,0.0,
374eea88-4d4b-408c-b6f4-f153c631a47b,2020-03-14,4.0,1.0,3.0,0.0,0.0,,1.0,0.0,0.0,0.0,
0a51221b-911f-497c-aa45-8a6cbf00e40e,2020-03-15,6.0,1.0,5.0,0.0,0.0,,1.0,0.0,0.0,0.0,
fed043a8-09da-4e52-8c71-010b1b45e4b5,2020-03-16,19.0,3.0,8.0,6.0,2.0,3.0,4.0,0.0,2.0,1.0,2.0
bf437339-5f37-437f-9c2c-bb755a167114,2020-03-17,49.0,7.0,24.0,13.0,5.0,7.0,8.0,0.0,4.0,1.0,5.0
7b95caa5-d9f5-4b40-9592-6b9ef4f6476b,2020-03-18,50.0,7.0,25.0,12.0,6.0,9.0,10.0,0.0,4.0,1.0,6.0
296f7e8a-88f1-4f6d-82f8-070e219c8170,2020-03-19,55.0,8.0,29.0,12.0,6.0,10.0,9.0,0.0,4.0,1.0,6.0
c7de0b27-029a-4e6d-a05d-b080bcc47823,2020-03-20,66.0,9.0,32.0,10.0,15.0,16.0,14.0,0.0,8.0,1.0,15.0
e268b275-1aa6-4825-a763-fd88e28464af,2020-03-21,79.0,5.0,41.0,19.0,14.0,18.0,23.0,0.0,11.0,1.0,14.0
f4834f53-9cab-46bc-bd64-16df8674e15c,2020-03-22,97.0,6.0,49.0,26.0,16.0,27.0,27.0,0.0,16.0,1.0,18.0
1887dcae-773e-419c-97a3-0fd81ebe35af,2020-03-23,117.0,7.0,54.0,34.0,22.0,31.0,31.0,0.0,19.0,1.0,22.0
51f2fa7c-5322-425a-822d-92a9179bd575,2020-03-24,135.0,8.0,54.0,47.0,26.0,41.0,43.0,0.0,23.0,1.0,26.0
1ca26e4e-f3f4-4cbe-afdf-675b00d1cecd,2020-03-25,175.0,8.0,55.0,77.0,35.0,54.0,61.0,0.0,26.0,1.0,36.0
5f3bc3dc-c221-4844-90d7-66ea228f878c,2020-03-26,205.0,5.0,72.0,91.0,37.0,51.0,63.0,0.0,30.0,1.0,38.0
fbcf9734-69e8-4994-832d-9d79ac5c836d,2020-03-27,237.0,5.0,68.0,117.0,47.0,59.0,84.0,0.0,33.0,1.0,48.0
912b2287-8e39-42d1-9557-61e2d2323b97,2020-03-28,271.0,10.0,85.0,120.0,56.0,63.0,98.0,0.0,37.0,1.0,57.0
c7d8e8cb-7a2c-4bad-9ef0-62f8406f41d9,2020-03-29,282.0,11.0,103.0,115.0,53.0,61.0,98.0,0.0,37.0,2.0,53.0
d98dfb0a-0747-4811-a675-cdd0967bc330,2020-03-30,294.0,8.0,101.0,119.0,66.0,73.0,107.0,0.0,47.0,3.0,66.0
3c9c3b18-8936-466f-9a64-129ba114ea51,2020-03-31,322.0,8.0,107.0,135.0,72.0,82.0,110.0,0.0,55.0,3.0,72.0
2a9ba667-7ea2-4d90-9588-1f5a65e6e6cd,2020-04-01,345.0,12.0,121.0,138.0,74.0,88.0,104.0,0.0,59.0,4.0,74.0
ad6777eb-0e14-4ba0-bb68-d15bb7958bd1,2020-04-02,351.0,15.0,125.0,135.0,76.0,87.0,102.0,0.0,65.0,2.0,76.0
30e7c25e-3da8-4753-b928-3a1daa9e49bf,2020-04-03,375.0,24.0,118.0,147.0,86.0,94.0,126.0,0.0,65.0,2.0,86.0
0b8e499e-dbb7-4093-a21d-86743db85292,2020-04-04,365.0,20.0,104.0,157.0,84.0,90.0,131.0,0.0,62.0,2.0,84.0
a60d09c2-e08b-421f-8d67-ed07c151cc0d,2020-04-05,371.0,19.0,112.0,158.0,82.0,91.0,138.0,0.0,62.0,2.0,82.0
f4c57cd1-31b7-4787-956c-0f715d1ca585,2020-04-06,395.0,24.0,121.0,163.0,87.0,96.0,133.0,0.0,65.0,2.0,88.0
bcbe997e-ed51-4f9b-8bcf-bedf1a4306c9,2020-04-07,413.0,34.0,117.0,162.0,100.0,102.0,137.0,0.0,64.0,2.0,100.0
ac57b995-7df7-470b-bac4-6c4ecc352fdb,2020-04-08,423.0,41.0,122.0,166.0,94.0,96.0,137.0,0.0,61.0,3.0,94.0
405d7461-37b8-4a1e-942d-f429606c413f,2020-04-09,417.0,47.0,115.0,159.0,96.0,94.0,136.0,0.0,64.0,3.0,96.0
f1c97f20-5a17-4800-8180-98d223dd86c5,2020-04-10,406.0,40.0,114.0,163.0,89.0,90.0,135.0,0.0,62.0,3.0,89.0
0c2a9b22-42e2-45f9-8b04-1b4a610df31f,2020-04-11,406.0,44.0,114.0,161.0,87.0,94.0,124.0,0.0,62.0,3.0,87.0
f28dc00c-2ed6-4ea9-ab7e-84e25a38923d,2020-04-12,402.0,39.0,108.0,155.0,100.0,99.0,142.0,0.0,63.0,3.0,100.0
50e89df7-25b6-4051-b073-d328d0489051,2020-04-13,395.0,44.0,107.0,151.0,93.0,93.0,123.0,0.0,61.0,3.0,93.0
b3d439b0-c8c3-4441-8674-4d97a10d7c46,2020-04-14,385.0,44.0,110.0,148.0,83.0,83.0,111.0,0.0,59.0,5.0,83.0
e69f0928-28fa-49be-8102-0a07398aee6a,2020-04-15,370.0,42.0,109.0,143.0,76.0,79.0,108.0,0.0,57.0,4.0,77.0
5094538e-dbe9-4ad2-87cd-4082d96ec7b4,2020-04-16,362.0,50.0,91.0,138.0,83.0,87.0,108.0,0.0,57.0,3.0,83.0
e3f7bd7f-740e-4122-b98c-990b678abf4e,2020-04-17,355.0,43.0,95.0,137.0,80.0,86.0,109.0,0.0,56.0,3.0,81.0
b90b3138-b4dc-4f8c-8fcc-a50b199a676b,2020-04-18,338.0,42.0,97.0,125.0,74.0,81.0,103.0,0.0,51.0,3.0,75.0
5062d1ef-68b5-4875-9dfd-33013f303f77,2020-04-19,345.0,41.0,97.0,128.0,79.0,84.0,106.0,0.0,52.0,3.0,81.0
2b37a874-58b2-430c-a069-46e895f50bd6,2020-04-20,348.0,52.0,104.0,116.0,76.0,86.0,89.0,0.0,54.0,3.0,78.0
ca9f36f6-8ae7-4d29-a773-c47d7e3026e7,2020-04-21,365.0,65.0,110.0,112.0,78.0,82.0,84.0,0.0,48.0,4.0,79.0
46d976aa-f12c-4a80-a903-6294b0f5a7f3,2020-04-22,342.0,73.0,88.0,107.0,74.0,78.0,83.0,0.0,47.0,4.0,75.0
4ea15dc6-8c82-400d-b4b0-e569b7374694,2020-04-23,335.0,70.0,92.0,95.0,78.0,75.0,82.0,0.0,45.0,4.0,78.0
c89049ac-8576-43f6-ae04-5dbbf11d0349,2020-04-24,329.0,76.0,81.0,97.0,75.0,73.0,81.0,0.0,47.0,4.0,75.0
81f9a682-040f-4da4-9b7f-b2c4e0cc47f1,2020-04-25,314.0,73.0,73.0,97.0,71.0,69.0,74.0,0.0,43.0,4.0,71.0
98934905-ed1e-462f-8083-4f02cf71e72b,2020-04-26,309.0,71.0,78.0,88.0,72.0,67.0,71.0,0.0,45.0,4.0,72.0
614a1f02-eee9-4523-9850-96c53ccbd508,2020-04-27,309.0,76.0,74.0,91.0,68.0,68.0,74.0,0.0,45.0,3.0,68.0
5d838346-de98-475d-a137-63bbfd9fc30e,2020-04-28,305.0,73.0,81.0,83.0,68.0,61.0,66.0,0.0,42.0,3.0,68.0
81a1f861-15f8-4e77-8cf2-3cc5fc78c9e4,2020-04-29,286.0,63.0,83.0,78.0,62.0,60.0,65.0,0.0,42.0,2.0,64.0
f286e07a-882d-4c0c-8ca8-8273f214be55,2020-04-30,273.0,64.0,76.0,75.0,58.0,52.0,66.0,0.0,39.0,2.0,60.0
ef343884-03ce-4d92-b08e-96080a848a48,2020-05-01,244.0,48.0,70.0,73.0,53.0,46.0,64.0,0.0,35.0,1.0,55.0
e8c5bb59-9c8d-49de-8ebf-7b6cb685e877,2020-05-02,233.0,52.0,62.0,70.0,49.0,47.0,58.0,0.0,32.0,1.0,50.0
f33d54d5-6b70-4988-aaa0-bef9c0bc7332,2020-05-03,232.0,62.0,62.0,59.0,49.0,45.0,53.0,0.0,31.0,1.0,50.0
e53c4004-1148-4d9c-a067-de380c1643a0,2020-05-04,236.0,67.0,56.0,59.0,54.0,47.0,47.0,0.0,32.0,1.0,55.0
eddd7d94-d9d0-4a8a-ba77-d11ca2161d7c,2020-05-05,223.0,61.0,60.0,56.0,46.0,37.0,43.0,0.0,29.0,1.0,47.0
d740f9cd-e125-4aa1-8d2e-4f8fcf28a605,2020-05-06,209.0,53.0,58.0,55.0,43.0,35.0,41.0,0.0,28.0,1.0,44.0
570b422b-99ae-4c20-8b0d-e980b85d00a4,2020-05-07,191.0,48.0,56.0,46.0,41.0,36.0,39.0,0.0,24.0,0.0,41.0
75eda331-2495-477c-85cc-ecf5f5c61f8c,2020-05-08,185.0,44.0,55.0,43.0,43.0,40.0,41.0,0.0,27.0,0.0,44.0
b051338b-366b-4630-9c0b-0e05e59d4f2d,2020-05-09,173.0,41.0,52.0,41.0,39.0,34.0,39.0,0.0,25.0,0.0,39.0
0fc91500-7d73-4388-b7cb-89f32d832954,2020-05-10,167.0,35.0,53.0,40.0,39.0,34.0,38.0,0.0,24.0,0.0,39.0
9d37f53a-7b74-4abe-8227-7eb439c80bc4,2020-05-11,167.0,37.0,51.0,37.0,42.0,35.0,38.0,0.0,27.0,0.0,42.0
d0eb472c-b76c-4ddd-8da6-794aff01769d,2020-05-12,157.0,35.0,47.0,35.0,40.0,32.0,40.0,0.0,25.0,0.0,40.0
fa040aa2-5a30-4c05-ae4b-f255caa25f8e,2020-05-13,147.0,30.0,46.0,33.0,38.0,29.0,34.0,0.0,19.0,0.0,39.0
20da2de0-a8af-4ce4-82b3-904790851ea4,2020-05-14,128.0,30.0,37.0,27.0,34.0,29.0,26.0,0.0,19.0,0.0,35.0
cf20fe7e-3906-454e-a0f9-a77c86118d37,2020-05-15,118.0,30.0,35.0,19.0,34.0,29.0,25.0,0.0,18.0,0.0,35.0
9ebc6f38-20e9-431c-a1dc-33fdf52cae14,2020-05-16,112.0,27.0,33.0,19.0,33.0,28.0,20.0,0.0,16.0,0.0,34.0
6e8a49d9-3869-4fb1-bb8e-9d413444e4e0,2020-05-17,110.0,24.0,30.0,22.0,34.0,28.0,24.0,0.0,17.0,0.0,35.0
e3ccd36f-2b51-416e-a2a8-8cd8489414f7,2020-05-18,115.0,22.0,37.0,24.0,32.0,29.0,25.0,0.0,18.0,0.0,33.0
fe477f6d-598a-437d-acbd-97a4452f08eb,2020-05-19,109.0,23.0,33.0,22.0,31.0,26.0,24.0,0.0,18.0,0.0,32.0
33f1a5eb-986f-4ae5-9f49-0035340d879c,2020-05-20,101.0,23.0,26.0,21.0,31.0,25.0,23.0,0.0,19.0,0.0,32.0
d9c0a0c2-cb57-4351-9d32-80ec70e3a252,2020-05-21,101.0,16.0,35.0,21.0,29.0,23.0,24.0,0.0,17.0,0.0,30.0
9f1e3f06-7d39-4184-970a-dedf989efe22,2020-05-22,98.0,19.0,32.0,23.0,24.0,17.0,16.0,0.0,14.0,0.0,25.0
34a673f2-b73e-4187-bfe1-eb8bb6efe660,2020-05-23,93.0,15.0,32.0,24.0,22.0,18.0,16.0,0.0,14.0,0.0,23.0
74859849-c104-4f66-9a0e-7a101a96c981,2020-05-24,94.0,16.0,32.0,25.0,21.0,19.0,15.0,0.0,14.0,0.0,22.0
e120260b-f338-4bd5-b39d-527446289695,2020-05-25,91.0,15.0,31.0,26.0,19.0,18.0,14.0,0.0,12.0,0.0,20.0
0a80ba0c-91cd-46d2-9347-cc39393d10ed,2020-05-26,92.0,19.0,27.0,31.0,15.0,16.0,15.0,0.0,10.0,0.0,16.0
0e853325-9663-45cc-b941-f3d50339a28c,2020-05-27,86.0,15.0,27.0,29.0,15.0,16.0,17.0,0.0,10.0,0.0,17.0
c35b0592-192c-4d20-80c5-7a5d5f7aa161,2020-05-28,74.0,12.0,21.0,26.0,15.0,13.0,12.0,0.0,8.0,0.0,15.0
6e71243f-fc86-4dc5-9a4b-6eb5bf1ec4a6,2020-05-29,71.0,11.0,20.0,25.0,15.0,12.0,14.0,0.0,9.0,0.0,15.0
2d72f17b-25c1-4288-bfd2-11e5d1e4fa7f,2020-05-30,72.0,19.0,18.0,23.0,12.0,12.0,12.0,0.0,7.0,0.0,12.0
2eaf1d0a-0fd2-49ba-a62c-f2b3e0809a09,2020-05-31,70.0,20.0,18.0,20.0,12.0,11.0,13.0,0.0,7.0,0.0,12.0
09189e9e-cb72-459a-b4fd-7e227049db88,2020-06-01,73.0,20.0,22.0,18.0,13.0,11.0,12.0,0.0,6.0,0.0,13.0
2f59d455-9ac2-41ce-ad18-33c2a1c3ce50,2020-06-02,75.0,21.0,23.0,20.0,11.0,9.0,11.0,0.0,6.0,0.0,11.0
156f5da2-bf1f-4b58-9774-022a3b78bfec,2020-06-03,65.0,18.0,22.0,15.0,10.0,8.0,11.0,0.0,6.0,0.0,10.0
1871adb6-fb94-4210-9e2d-2a95416e0f26,2020-06-04,60.0,20.0,13.0,18.0,9.0,8.0,9.0,0.0,6.0,0.0,9.0
79d362a2-193f-4a9c-a16a-3719bdeb71b7,2020-06-05,60.0,19.0,19.0,13.0,9.0,6.0,12.0,0.0,5.0,0.0,9.0
b822f909-7a85-47f6-9e3b-b68531be4673,2020-06-06,59.0,17.0,21.0,13.0,8.0,8.0,12.0,0.0,5.0,0.0,9.0
09278290-935a-407b-95f0-ca312277a413,2020-06-07,61.0,18.0,21.0,12.0,10.0,9.0,12.0,0.0,6.0,0.0,10.0
4d18da19-8bf7-486d-a466-b5663caece9f,2020-06-08,60.0,15.0,22.0,14.0,9.0,9.0,10.0,0.0,5.0,0.0,9.0
19a90ffb-bf15-4674-b5f3-6df15201e5dd,2020-06-09,63.0,13.0,22.0,19.0,9.0,11.0,12.0,0.0,5.0,0.0,9.0
6a788855-026a-43fe-9069-4ab103650852,2020-06-10,66.0,15.0,25.0,15.0,11.0,12.0,13.0,0.0,5.0,0.0,11.0
1469d05d-ca29-4bd4-be24-085e6ccc85a1,2020-06-11,65.0,17.0,20.0,16.0,12.0,10.0,15.0,0.0,4.0,0.0,12.0
bc338897-f372-4185-8c6f-f765a571604f,2020-06-12,69.0,16.0,24.0,18.0,11.0,11.0,17.0,0.0,5.0,0.0,11.0
845185a7-33ea-456d-9209-393cceeafdd9,2020-06-13,67.0,15.0,20.0,20.0,12.0,10.0,17.0,0.0,5.0,0.0,12.0
7eb96a7c-ca43-4fca-9008-d1b6e7a0c1d2,2020-06-14,68.0,17.0,21.0,20.0,10.0,11.0,15.0,0.0,5.0,0.0,10.0
fc3afa43-e156-4679-b728-a5e54821e7ea,2020-06-15,77.0,24.0,24.0,20.0,9.0,8.0,16.0,0.0,3.0,0.0,9.0
4da928c9-b2da-4994-8bfc-c6244b889204,2020-06-16,78.0,22.0,28.0,20.0,8.0,4.0,14.0,0.0,2.0,0.0,8.0
771f4396-5311-424e-9ba7-a96c3a7692e1,2020-06-17,84.0,26.0,28.0,23.0,7.0,6.0,13.0,0.0,3.0,0.0,8.0
da003cf1-9c5f-4df8-b887-79ca53f12d7c,2020-06-18,83.0,27.0,24.0,22.0,10.0,8.0,11.0,0.0,4.0,0.0,10.0
224aa970-cc2f-4458-91d4-af8437233af7,2020-06-19,82.0,27.0,23.0,24.0,8.0,7.0,9.0,0.0,5.0,0.0,8.0
bb79d54f-d79b-4f4d-8231-ed938e096a83,2020-06-20,80.0,28.0,21.0,22.0,9.0,7.0,10.0,0.0,5.0,0.0,9.0
b1e95368-f770-459f-a5f1-9e21f1c42d50,2020-06-21,74.0,21.0,19.0,25.0,9.0,9.0,10.0,0.0,6.0,0.0,9.0
48f9d45b-fe7e-48ab-be87-39b49d4674e9,2020-06-22,75.0,21.0,20.0,25.0,9.0,9.0,9.0,0.0,6.0,0.0,9.0
852815cf-9529-4ddf-9bb5-4a9bcf9b2cc1,2020-06-23,77.0,21.0,19.0,28.0,9.0,6.0,14.0,0.0,4.0,0.0,9.0
e92dccf1-086a-4aad-8943-9ba6f4f8c0df,2020-06-24,78.0,16.0,21.0,28.0,13.0,7.0,10.0,0.0,5.0,0.0,13.0
ab66700d-06b4-4ed1-8f17-8cb936936b06,2020-06-25,67.0,12.0,18.0,25.0,12.0,9.0,14.0,0.0,5.0,0.0,12.0
5d2aa0c8-cd9e-44b3-b589-cd51675cde78,2020-06-26,64.0,12.0,15.0,26.0,11.0,8.0,18.0,0.0,4.0,0.0,11.0
20af8a5a-d04e-42bb-9d3c-6681bfde6776,2020-06-27,61.0,10.0,13.0,27.0,11.0,9.0,23.0,0.0,2.0,0.0,11.0
bd9eb6a5-316f-4834-809b-094061d15fc7,2020-06-28,66.0,11.0,14.0,28.0,13.0,10.0,24.0,0.0,4.0,0.0,14.0
9865dc11-8d1b-4108-b09a-f69d30b786ac,2020-06-29,69.0,13.0,13.0,32.0,11.0,10.0,26.0,0.0,4.0,0.0,11.0
4e83c5ae-0dd3-4336-a8b7-b924b279ff3d,2020-06-30,71.0,15.0,12.0,33.0,11.0,8.0,27.0,0.0,4.0,0.0,11.0
d60a1191-15da-4494-98ad-052ba8983992,2020-07-01,75.0,15.0,18.0,32.0,10.0,10.0,28.0,0.0,4.0,0.0,10.0
ecb3fb83-a789-4b93-ae75-4434c0315278,2020-07-02,72.0,11.0,22.0,28.0,11.0,10.0,28.0,0.0,3.0,0.0,11.0
bb1b3f50-75d5-481d-8ea6-1efbe3376bd1,2020-07-03,71.0,13.0,22.0,25.0,11.0,11.0,28.0,0.0,3.0,0.0,11.0
d51d3a63-3dc5-4c43-bdd1-5eb2e5388655,2020-07-04,70.0,15.0,20.0,22.0,13.0,11.0,29.0,0.0,4.0,0.0,13.0
2e062b92-e9d0-40d2-9f5b-fb74ca8dda0b,2020-07-05,73.0,14.0,24.0,22.0,13.0,13.0,24.0,0.0,6.0,1.0,13.0
138340c5-73be-4ecb-bae8-9b8a68e1b0e7,2020-07-06,69.0,11.0,25.0,23.0,10.0,11.0,22.0,0.0,5.0,1.0,10.0
99396511-dc22-41a4-a032-5805ccb7fd54,2020-07-07,77.0,14.0,28.0,24.0,11.0,13.0,24.0,0.0,7.0,1.0,11.0
f30cf462-f68c-4b77-89b6-2b02d8c24d15,2020-07-08,85.0,17.0,29.0,29.0,10.0,14.0,30.0,0.0,6.0,1.0,10.0
fac12927-a34d-4e52-8347-672a3128e764,2020-07-09,73.0,10.0,25.0,23.0,15.0,15.0,25.0,0.0,8.0,1.0,15.0
845e3e91-4816-477e-8a7d-1ab72bb2ab7d,2020-07-10,69.0,12.0,18.0,24.0,15.0,15.0,27.0,0.0,9.0,1.0,15.0
9d2af4f7-a164-4c46-926b-b6976167f50c,2020-07-11,64.0,11.0,18.0,21.0,14.0,13.0,26.0,0.0,10.0,0.0,14.0
ae5fe06d-d7f9-4b2f-a5ea-0c66c1b5f4a2,2020-07-12,65.0,8.0,20.0,22.0,15.0,14.0,28.0,0.0,11.0,0.0,15.0
c5d05654-68b3-4720-8df1-720bec8db5bf,2020-07-13,71.0,7.0,23.0,22.0,19.0,14.0,32.0,0.0,11.0,1.0,19.0
58239c19-e9f5-486b-926b-1f0b700541ee,2020-07-14,71.0,7.0,25.0,22.0,17.0,13.0,34.0,0.0,11.0,1.0,17.0
1e8b929d-ecdb-4663-8111-c232faf2e246,2020-07-15,80.0,13.0,28.0,22.0,17.0,12.0,31.0,0.0,11.0,1.0,17.0
c73976d4-235b-437d-9143-5360fecc7190,2020-07-16,76.0,15.0,20.0,20.0,21.0,14.0,34.0,0.0,12.0,2.0,21.0
83b30399-494e-450f-9270-351a1694759b,2020-07-17,74.0,11.0,22.0,21.0,20.0,13.0,34.0,0.0,11.0,2.0,20.0
777678f3-8d39-40df-a596-b1edcba60468,2020-07-18,74.0,14.0,23.0,18.0,19.0,12.0,33.0,0.0,11.0,1.0,19.0
38d5f20e-6fc6-4f0b-a1b3-46baec80dab1,2020-07-19,74.0,11.0,24.0,20.0,19.0,14.0,34.0,0.0,12.0,2.0,19.0
6e06a4ee-a17a-4000-9e96-1bf48090f6e0,2020-07-20,71.0,12.0,25.0,16.0,18.0,14.0,30.0,0.0,11.0,2.0,18.0
70cc68ba-6d34-4df7-b0b8-963f75f9f3bb,2020-07-21,78.0,16.0,22.0,18.0,22.0,13.0,30.0,0.0,10.0,2.0,22.0
a15cd2d5-caa4-43de-a343-eb489a5c212b,2020-07-22,92.0,26.0,27.0,18.0,21.0,12.0,30.0,0.0,10.0,2.0,21.0
1407bcee-b30f-450a-b154-5335854f4448,2020-07-23,91.0,22.0,25.0,24.0,20.0,14.0,34.0,0.0,10.0,2.0,20.0
28dd7770-396e-4547-8151-f26667df9c21,2020-07-24,94.0,22.0,26.0,30.0,16.0,15.0,25.0,0.0,10.0,2.0,16.0
d6acaac7-7c57-4dd1-9ebe-602ebe4ce9b8,2020-07-25,92.0,20.0,30.0,27.0,15.0,14.0,25.0,0.0,9.0,1.0,15.0
b77838cb-fdac-4fb1-b632-819882d08600,2020-07-26,91.0,20.0,31.0,26.0,14.0,14.0,27.0,0.0,9.0,1.0,14.0
a4d56d9b-bc50-41cd-9b39-66a8bd945457,2020-07-27,109.0,29.0,37.0,26.0,17.0,16.0,30.0,0.0,11.0,1.0,17.0
90021b01-8e6a-45ee-918b-0605a8d1ab0b,2020-07-28,114.0,30.0,36.0,31.0,17.0,16.0,30.0,0.0,12.0,1.0,18.0
a1b9fb7a-7611-4a29-92f2-6b27edac12bd,2020-07-29,116.0,27.0,36.0,35.0,18.0,18.0,33.0,0.0,13.0,1.0,19.0
7368d676-c1ec-41ad-b146-ac9c613b08da,2020-07-30,117.0,22.0,35.0,40.0,20.0,18.0,35.0,0.0,14.0,1.0,20.0
5544bf1c-4017-49c8-a9c0-2fd48374078a,2020-07-31,114.0,25.0,30.0,40.0,19.0,17.0,32.0,0.0,11.0,1.0,19.0
5ad675d1-9210-49f6-96bd-59165c704803,2020-08-01,116.0,26.0,35.0,36.0,19.0,15.0,30.0,0.0,10.0,1.0,19.0
58f2fd65-9e3d-41b4-ad9f-54fe89c3f092,2020-08-02,109.0,23.0,34.0,34.0,18.0,15.0,27.0,0.0,12.0,1.0,19.0
33c14a32-93eb-45cb-b913-a0de8ccde179,2020-08-03,113.0,25.0,33.0,39.0,16.0,14.0,35.0,0.0,10.0,1.0,16.0
b41fe2a5-d6e8-4478-84ed-169ed0531514,2020-08-04,115.0,20.0,45.0,37.0,13.0,14.0,35.0,0.0,9.0,1.0,13.0
00bfc3d9-7dbd-49c6-a14e-c4f82b412cec,2020-08-05,110.0,20.0,45.0,30.0,15.0,15.0,24.0,0.0,8.0,1.0,15.0
4da80d6c-16bb-4e00-a9c7-139f4aa6240c,2020-08-06,105.0,19.0,44.0,28.0,14.0,15.0,22.0,0.0,10.0,1.0,14.0
f9456f9c-13a4-4478-ab5a-abcefe507241,2020-08-07,106.0,16.0,45.0,29.0,16.0,17.0,22.0,0.0,10.0,1.0,16.0
23405057-1df7-4b42-a6a7-c2ac04be8ede,2020-08-08,104.0,17.0,41.0,30.0,16.0,12.0,21.0,0.0,8.0,1.0,16.0
2b3b00fc-e27b-4c9e-a3cd-1acf545f6d04,2020-08-09,107.0,15.0,48.0,27.0,17.0,20.0,27.0,0.0,11.0,1.0,17.0
233e8204-4e0e-4ffd-a68d-92794d0e9b3e,2020-08-10,113.0,21.0,42.0,27.0,23.0,22.0,29.0,0.0,14.0,1.0,23.0
f0e0a46e-bc1c-4c7f-b86d-368ce98ac32e,2020-08-11,110.0,17.0,39.0,31.0,23.0,21.0,31.0,0.0,14.0,1.0,23.0
c55fb76a-7cc0-460a-a11a-a143fe55b11e,2020-08-12,101.0,9.0,36.0,34.0,22.0,22.0,29.0,0.0,15.0,1.0,22.0
b193f1fc-80f4-4f35-9fd0-dd5878a214c5,2020-08-13,106.0,10.0,35.0,38.0,23.0,23.0,30.0,0.0,16.0,1.0,23.0
4d3e403b-bccf-410e-831f-eeff2242798d,2020-08-14,113.0,7.0,45.0,37.0,24.0,22.0,33.0,0.0,16.0,1.0,24.0
83862d65-20e6-4294-a80a-c7ca47b2771b,2020-08-15,103.0,6.0,43.0,28.0,26.0,21.0,34.0,0.0,15.0,1.0,26.0
4cedef15-5e50-4bbf-a91b-fb8a4b9e44f9,2020-08-16,101.0,6.0,40.0,31.0,24.0,21.0,32.0,0.0,17.0,1.0,25.0
2d6d8fea-e658-4bfe-97b8-5d10694d4b01,2020-08-17,113.0,10.0,50.0,27.0,26.0,22.0,24.0,0.0,18.0,1.0,27.0
9c672dac-d2ae-49fb-b257-4c35c738114c,2020-08-18,103.0,8.0,43.0,27.0,25.0,25.0,27.0,0.0,18.0,1.0,26.0
8eaa4376-534a-4da4-9cbb-17e027673e1c,2020-08-19,108.0,7.0,46.0,31.0,24.0,27.0,26.0,0.0,20.0,1.0,25.0
60cbb675-5591-455d-aee3-9fa439e10999,2020-08-20,116.0,8.0,49.0,35.0,24.0,26.0,33.0,0.0,20.0,1.0,24.0
05a92012-d0e3-4462-99ed-d933caf23584,2020-08-21,119.0,11.0,46.0,38.0,24.0,24.0,34.0,0.0,18.0,1.0,24.0
9ba3abc2-3593-4bb1-81e9-fdb83d7a67b3,2020-08-22,124.0,8.0,54.0,36.0,26.0,26.0,36.0,0.0,19.0,1.0,26.0
9adf0de9-bc79-4def-bfa2-99aea016a2c9,2020-08-23,128.0,10.0,53.0,41.0,24.0,29.0,46.0,0.0,19.0,1.0,24.0
23020eeb-7ac2-45ce-b4db-b626d2ee1515,2020-08-24,129.0,10.0,48.0,39.0,32.0,33.0,47.0,0.0,21.0,1.0,32.0
28833371-a659-4c4e-99e2-9859ead1a0d9,2020-08-25,131.0,13.0,53.0,33.0,32.0,29.0,41.0,0.0,19.0,1.0,32.0
2fb902b3-a853-4660-80b8-d6ae2ef0d036,2020-08-26,136.0,9.0,62.0,33.0,32.0,31.0,41.0,0.0,20.0,0.0,33.0
5722e263-6a76-447d-9de2-12db177478f4,2020-08-27,147.0,12.0,52.0,51.0,32.0,34.0,49.0,0.0,22.0,0.0,33.0
4793041e-857a-4944-ade5-3d9234730f1e,2020-08-28,156.0,9.0,53.0,57.0,37.0,37.0,62.0,0.0,22.0,0.0,37.0
dac0eba9-0d19-4b1e-b80e-a9eadfb6531c,2020-08-29,155.0,11.0,50.0,58.0,36.0,37.0,58.0,0.0,25.0,0.0,36.0
